job_id,actual_start,completion_ts,machine_id,part_family,operator_shift,rework_flag,processing_minutes
J500289,2022-01-07 15:09:00,2022-01-07 16:07:30.000000000,M10,housing,B,False,58.5
J500290,2022-01-07 15:45:00,2022-01-07 16:43:54.000000000,M12,flange,B,False,58.9
J500291,2022-01-07 16:09:00,2022-01-07 17:10:00.000000000,M12,bracket,C,False,61.0
J500292,2022-01-07 16:47:00,2022-01-07 17:44:12.000000000,M09,shaft,C,False,57.2
J500293,2022-01-07 17:34:00,2022-01-07 18:34:42.000000000,M03,housing,C,False,60.7
J500294,2022-01-07 17:52:00,2022-01-07 18:51:30.000000000,M08,gear,C,False,59.5
J500295,2022-01-07 18:35:00,2022-01-07 19:40:35.999999999,M05,plate,C,False,65.6
J500296,2022-01-07 18:43:00,2022-01-07 19:41:24.000000000,M05,housing,C,False,58.4
J500297,2022-01-07 19:19:00,2022-01-07 20:18:24.000000000,M08,gear,C,False,59.4
J500298,2022-01-07 19:35:00,2022-01-07 20:37:24.000000000,M01,bracket,C,False,62.4
J500299,2022-01-07 19:38:00,2022-01-07 20:39:12.000000000,M12,shaft,C,False,61.2
J500300,2022-01-07 19:42:00,2022-01-07 20:50:54.000000000,M04,gear,C,False,68.9
J500301,2022-01-07 22:59:00,2022-01-07 23:55:36.000000000,M11,shaft,C,False,56.6
J500302,2022-01-07 23:20:00,2022-01-08 00:19:30.000000000,M06,gear,C,False,59.5
J500303,2022-01-07 23:28:00,2022-01-08 00:28:54.000000000,M05,shaft,C,False,60.9
J500304,2022-01-07 23:41:00,2022-01-08 00:42:48.000000000,M02,shaft,C,False,61.8
J500305,2022-01-08 04:00:00,2022-01-08 04:59:36.000000000,M02,shaft,A,False,59.6
J500306,2022-01-08 04:09:00,2022-01-08 05:08:36.000000000,M11,gear,A,False,59.6
J500307,2022-01-08 07:16:00,2022-01-08 08:11:24.000000000,M10,bracket,A,False,55.4
J500308,2022-01-08 07:48:00,2022-01-08 08:47:42.000000000,M04,housing,A,False,59.7
J500309,2022-01-08 08:22:00,2022-01-08 09:23:24.000000000,M03,plate,B,False,61.4
J500310,2022-01-08 08:56:00,2022-01-08 09:58:42.000000000,M12,bracket,B,False,62.7
J500311,2022-01-08 09:24:00,2022-01-08 10:22:30.000000000,M11,plate,B,False,58.5
J500312,2022-01-08 09:34:00,2022-01-08 10:33:12.000000000,M11,gear,B,False,59.2
J500313,2022-01-08 11:03:00,2022-01-08 12:07:12.000000000,M09,flange,B,True,64.2
J500314,2022-01-08 11:31:00,2022-01-08 12:34:42.000000000,M08,flange,B,False,63.7
J500315,2022-01-08 12:03:00,2022-01-08 13:05:12.000000000,M02,bracket,B,False,62.2
J500316,2022-01-08 12:16:00,2022-01-08 13:19:36.000000000,M05,plate,B,False,63.6
J500317,2022-01-08 12:21:00,2022-01-08 13:21:30.000000000,M04,bracket,B,False,60.5
J500318,2022-01-08 12:28:00,2022-01-08 13:26:18.000000000,M05,shaft,B,False,58.3
J500319,2022-01-08 12:58:00,2022-01-08 13:58:30.000000000,M07,gear,B,False,60.5
J500320,2022-01-08 13:25:00,2022-01-08 14:27:54.000000000,M05,plate,B,False,62.9
J500321,2022-01-08 13:25:00,2022-01-08 14:23:30.000000000,M04,housing,B,False,58.5
J500322,2022-01-08 13:29:00,2022-01-08 14:32:48.000000000,M02,gear,B,False,63.8
J500323,2022-01-08 14:05:00,2022-01-08 15:03:54.000000000,M09,housing,B,False,58.9
J500324,2022-01-08 14:25:00,2022-01-08 15:28:48.000000000,M05,flange,B,False,63.8
J500325,2022-01-08 14:52:00,2022-01-08 15:51:42.000000000,M05,housing,B,False,59.7
J500326,2022-01-08 15:02:00,2022-01-08 16:03:42.000000000,M03,housing,B,False,61.7
J500327,2022-01-08 15:30:00,2022-01-08 16:33:18.000000000,M12,gear,B,False,63.3
J500328,2022-01-08 15:31:00,2022-01-08 16:31:36.000000000,M10,bracket,B,False,60.6
J500329,2022-01-08 15:47:00,2022-01-08 16:49:24.000000000,M01,housing,B,False,62.4
J500330,2022-01-08 16:04:00,2022-01-08 17:06:12.000000000,M02,housing,C,False,62.2
J500331,2022-01-08 16:13:00,2022-01-08 17:14:48.000000000,M11,gear,C,False,61.8
J500332,2022-01-08 16:32:00,2022-01-08 17:37:24.000000000,M11,flange,C,False,65.4
J500333,2022-01-08 17:07:00,2022-01-08 18:08:54.000000000,M01,bracket,C,False,61.9
J500334,2022-01-08 17:21:00,2022-01-08 18:19:24.000000000,M10,plate,C,False,58.4
J500335,2022-01-08 18:16:00,2022-01-08 19:15:24.000000000,M11,plate,C,False,59.4
J500336,2022-01-08 18:21:00,2022-01-08 19:24:00.000000000,M03,gear,C,False,63.0
J500337,2022-01-08 18:43:00,2022-01-08 19:44:06.000000000,M09,plate,C,False,61.1
J500338,2022-01-08 19:09:00,2022-01-08 20:13:18.000000000,M08,gear,C,False,64.3
J500339,2022-01-08 19:14:00,2022-01-08 20:18:05.999999999,M08,bracket,C,False,64.1
J500340,2022-01-08 20:08:00,2022-01-08 21:10:06.000000000,M09,gear,C,False,62.1
J500341,2022-01-08 23:09:00,2022-01-09 00:06:54.000000000,M01,housing,C,False,57.9
J500342,2022-01-08 23:44:00,2022-01-09 00:44:54.000000000,M12,shaft,C,False,60.9
J500343,2022-01-09 00:33:00,2022-01-09 01:33:18.000000000,M11,housing,A,False,60.3
J500344,2022-01-09 01:19:00,2022-01-09 02:19:18.000000000,M10,gear,A,False,60.3
J500345,2022-01-09 01:35:00,2022-01-09 02:36:30.000000000,M02,housing,A,False,61.5
J500346,2022-01-09 02:35:00,2022-01-09 03:34:48.000000000,M07,gear,A,False,59.8
J500347,2022-01-09 02:39:00,2022-01-09 03:40:18.000000000,M08,shaft,A,False,61.3
J500348,2022-01-09 03:56:00,2022-01-09 05:02:35.999999999,M05,housing,A,False,66.6
J500349,2022-01-09 04:45:00,2022-01-09 05:46:36.000000000,M10,housing,A,False,61.6
J500350,2022-01-09 05:19:00,2022-01-09 06:20:36.000000000,M01,plate,A,False,61.6
J500351,2022-01-09 05:46:00,2022-01-09 06:46:36.000000000,M07,shaft,A,False,60.6
J500352,2022-01-09 06:10:00,2022-01-09 07:07:54.000000000,M03,shaft,A,False,57.9
J500353,2022-01-09 06:13:00,2022-01-09 07:14:12.000000000,M03,flange,A,False,61.2
J500354,2022-01-09 08:01:00,2022-01-09 08:58:24.000000000,M06,flange,B,False,57.4
J500355,2022-01-09 09:15:00,2022-01-09 10:17:30.000000000,M12,flange,B,False,62.5
J500356,2022-01-09 09:34:00,2022-01-09 10:39:00.000000000,M03,plate,B,False,65.0
J500357,2022-01-09 09:49:00,2022-01-09 10:50:48.000000000,M12,shaft,B,False,61.8
J500358,2022-01-09 10:12:00,2022-01-09 11:19:05.999999999,M11,bracket,B,False,67.1
J500359,2022-01-09 13:51:00,2022-01-09 14:49:18.000000000,M12,bracket,B,False,58.3
J500360,2022-01-09 14:22:00,2022-01-09 15:22:00.000000000,M01,housing,B,False,60.0
J500361,2022-01-09 15:02:00,2022-01-09 16:00:24.000000000,M05,plate,B,False,58.4
J500362,2022-01-09 15:07:00,2022-01-09 16:04:54.000000000,M01,bracket,B,False,57.9
J500363,2022-01-09 15:42:00,2022-01-09 16:39:18.000000000,M07,bracket,B,False,57.3
J500364,2022-01-09 16:36:00,2022-01-09 17:36:18.000000000,M04,gear,C,False,60.3
J500365,2022-01-09 17:14:00,2022-01-09 18:12:42.000000000,M03,gear,C,False,58.7
J500366,2022-01-09 17:16:00,2022-01-09 18:17:54.000000000,M09,flange,C,False,61.9
J500367,2022-01-09 18:12:00,2022-01-09 19:12:36.000000000,M05,bracket,C,False,60.6
J500368,2022-01-09 18:49:00,2022-01-09 19:51:30.000000000,M12,plate,C,False,62.5
J500369,2022-01-09 19:03:00,2022-01-09 20:08:18.000000000,M08,housing,C,False,65.3
J500370,2022-01-09 19:43:00,2022-01-09 20:44:18.000000000,M01,plate,C,False,61.3
J500371,2022-01-09 19:54:00,2022-01-09 20:56:18.000000000,M05,bracket,C,False,62.3
J500372,2022-01-09 20:08:00,2022-01-09 21:04:54.000000000,M06,flange,C,False,56.9
J500373,2022-01-09 20:23:00,2022-01-09 21:22:54.000000000,M12,gear,C,False,59.9
J500374,2022-01-09 20:45:00,2022-01-09 21:46:30.000000000,M03,shaft,C,False,61.5
J500375,2022-01-09 21:13:00,2022-01-09 22:13:30.000000000,M05,plate,C,False,60.5
J500376,2022-01-09 21:26:00,2022-01-09 22:21:12.000000000,M07,gear,C,False,55.2
J500377,2022-01-09 21:43:00,2022-01-09 22:41:54.000000000,M10,shaft,C,False,58.9
J500378,2022-01-09 22:07:00,2022-01-09 23:09:42.000000000,M02,bracket,C,False,62.7
J500379,2022-01-09 22:12:00,2022-01-09 23:12:00.000000000,M07,housing,C,False,60.0
J500380,2022-01-09 22:57:00,2022-01-09 23:57:48.000000000,M06,plate,C,False,60.8
J500381,2022-01-09 23:26:00,2022-01-10 00:23:30.000000000,M05,plate,C,False,57.5
J500382,2022-01-10 00:48:00,2022-01-10 01:51:54.000000000,M05,flange,A,False,63.9
J500383,2022-01-10 01:03:00,2022-01-10 02:08:12.000000000,M12,flange,A,False,65.2
J500384,2022-01-10 01:11:00,2022-01-10 02:13:00.000000000,M07,flange,A,False,62.0
J500385,2022-01-10 01:29:00,2022-01-10 02:30:42.000000000,M03,gear,A,False,61.7
J500386,2022-01-10 02:11:00,2022-01-10 03:08:48.000000000,M06,gear,A,False,57.8
J500387,2022-01-10 02:26:00,2022-01-10 03:25:48.000000000,M12,bracket,A,False,59.8
J500388,2022-01-10 02:56:00,2022-01-10 03:58:36.000000000,M04,housing,A,False,62.6
J500389,2022-01-10 02:58:00,2022-01-10 04:04:30.000000000,M05,housing,A,False,66.5
J500390,2022-01-10 03:36:00,2022-01-10 04:40:48.000000000,M05,shaft,A,False,64.8
J500391,2022-01-10 03:41:00,2022-01-10 04:44:54.000000000,M05,gear,A,False,63.9
J500392,2022-01-10 03:55:00,2022-01-10 04:53:18.000000000,M07,flange,A,False,58.3
J500393,2022-01-10 04:45:00,2022-01-10 05:48:18.000000000,M02,plate,A,False,63.3
J500394,2022-01-10 04:57:00,2022-01-10 05:58:12.000000000,M12,plate,A,False,61.2
J500395,2022-01-10 05:02:00,2022-01-10 06:06:24.000000000,M11,plate,A,False,64.4
J500396,2022-01-10 05:26:00,2022-01-10 06:31:35.999999999,M10,gear,A,False,65.6
J500397,2022-01-10 06:16:00,2022-01-10 07:16:00.000000000,M11,flange,A,False,60.0
J500398,2022-01-10 06:26:00,2022-01-10 07:26:36.000000000,M11,housing,A,False,60.6
J500399,2022-01-10 06:36:00,2022-01-10 07:36:48.000000000,M08,housing,A,False,60.8
J500400,2022-01-10 07:06:00,2022-01-10 08:05:54.000000000,M02,flange,A,False,59.9
J500401,2022-01-10 07:54:00,2022-01-10 08:56:48.000000000,M10,flange,A,False,62.8
J500402,2022-01-10 08:10:00,2022-01-10 09:12:42.000000000,M05,bracket,B,False,62.7
J500403,2022-01-10 08:25:00,2022-01-10 09:27:06.000000000,M03,bracket,B,False,62.1
J500404,2022-01-10 08:35:00,2022-01-10 09:34:54.000000000,M04,plate,B,False,59.9
J500405,2022-01-10 08:56:00,2022-01-10 09:59:24.000000000,M03,plate,B,True,63.4
J500406,2022-01-10 09:09:00,2022-01-10 10:12:18.000000000,M07,flange,B,False,63.3
J500407,2022-01-10 09:38:00,2022-01-10 10:39:36.000000000,M02,flange,B,False,61.6
J500408,2022-01-10 09:51:00,2022-01-10 10:55:00.000000000,M12,gear,B,False,64.0
J500409,2022-01-10 10:26:00,2022-01-10 11:23:54.000000000,M11,bracket,B,False,57.9
J500410,2022-01-10 10:30:00,2022-01-10 11:31:42.000000000,M06,shaft,B,False,61.7
J500411,2022-01-10 10:36:00,2022-01-10 11:39:24.000000000,M05,flange,B,False,63.4
J500412,2022-01-10 12:32:00,2022-01-10 13:32:36.000000000,M05,plate,B,False,60.6
J500413,2022-01-10 12:38:00,2022-01-10 13:37:42.000000000,M11,plate,B,False,59.7
J500414,2022-01-10 13:19:00,2022-01-10 14:17:24.000000000,M06,housing,B,False,58.4
J500415,2022-01-10 13:39:00,2022-01-10 14:44:42.000000000,M03,plate,B,False,65.7
J500416,2022-01-10 13:42:00,2022-01-10 14:45:42.000000000,M05,flange,B,False,63.7
J500417,2022-01-10 13:49:00,2022-01-10 14:47:48.000000000,M03,plate,B,False,58.8
J500418,2022-01-10 13:51:00,2022-01-10 14:55:48.000000000,M07,bracket,B,False,64.8
J500419,2022-01-10 14:27:00,2022-01-10 15:27:12.000000000,M08,plate,B,False,60.2
J500420,2022-01-10 15:24:00,2022-01-10 16:28:18.000000000,M05,shaft,B,False,64.3
J500421,2022-01-10 15:59:00,2022-01-10 17:07:05.999999999,M09,bracket,B,False,68.1
J500422,2022-01-10 16:13:00,2022-01-10 17:10:36.000000000,M06,housing,C,False,57.6
J500423,2022-01-10 18:01:00,2022-01-10 18:57:18.000000000,M01,housing,C,False,56.3
J500424,2022-01-10 18:18:00,2022-01-10 19:18:00.000000000,M07,flange,C,False,60.0
J500425,2022-01-10 19:56:00,2022-01-10 20:56:36.000000000,M11,gear,C,False,60.6
J500426,2022-01-10 20:16:00,2022-01-10 21:19:54.000000000,M10,shaft,C,False,63.9
J500427,2022-01-10 20:26:00,2022-01-10 21:28:06.000000000,M11,plate,C,False,62.1
J500428,2022-01-10 20:52:00,2022-01-10 21:58:00.000000000,M11,shaft,C,False,66.0
J500429,2022-01-10 21:39:00,2022-01-10 22:42:12.000000000,M08,plate,C,False,63.2
J500430,2022-01-10 23:17:00,2022-01-11 00:19:12.000000000,M01,gear,C,False,62.2
J500431,2022-01-11 00:20:00,2022-01-11 01:28:05.999999999,M01,housing,A,False,68.1
J500432,2022-01-11 00:20:00,2022-01-11 01:26:54.000000000,M07,gear,A,False,66.9
J500433,2022-01-11 00:35:00,2022-01-11 01:37:54.000000000,M09,housing,A,False,62.9
J500434,2022-01-11 00:55:00,2022-01-11 01:55:42.000000000,M11,flange,A,False,60.7
J500435,2022-01-11 01:28:00,2022-01-11 02:31:00.000000000,M10,bracket,A,False,63.0
J500436,2022-01-11 02:06:00,2022-01-11 03:11:42.000000000,M01,bracket,A,False,65.7
J500437,2022-01-11 02:57:00,2022-01-11 03:57:30.000000000,M06,flange,A,False,60.5
J500438,2022-01-11 03:00:00,2022-01-11 04:05:00.000000000,M03,housing,A,False,65.0
J500439,2022-01-11 03:33:00,2022-01-11 04:42:12.000000000,M03,flange,A,False,69.2
J500440,2022-01-11 05:09:00,2022-01-11 06:13:42.000000000,M02,bracket,A,False,64.7
J500441,2022-01-11 05:11:00,2022-01-11 06:12:42.000000000,M09,bracket,A,False,61.7
J500442,2022-01-11 05:19:00,2022-01-11 06:23:12.000000000,M01,shaft,A,False,64.2
J500443,2022-01-11 05:33:00,2022-01-11 06:36:12.000000000,M03,plate,A,False,63.2
J500444,2022-01-11 05:42:00,2022-01-11 06:45:06.000000000,M11,housing,A,False,63.1
J500445,2022-01-11 06:19:00,2022-01-11 07:20:48.000000000,M01,plate,A,False,61.8
J500446,2022-01-11 06:37:00,2022-01-11 07:42:18.000000000,M11,shaft,A,False,65.3
J500447,2022-01-11 06:46:00,2022-01-11 07:53:42.000000000,M08,housing,A,False,67.7
J500448,2022-01-11 06:50:00,2022-01-11 07:59:06.000000000,M10,plate,A,False,69.1
J500449,2022-01-11 07:19:00,2022-01-11 08:22:36.000000000,M11,gear,A,False,63.6
J500450,2022-01-11 07:35:00,2022-01-11 08:35:24.000000000,M06,shaft,A,False,60.4
J500451,2022-01-11 07:48:00,2022-01-11 08:52:48.000000000,M05,flange,A,False,64.8
J500452,2022-01-11 08:05:00,2022-01-11 09:08:06.000000000,M04,housing,B,False,63.1
J500453,2022-01-11 08:17:00,2022-01-11 09:21:12.000000000,M06,bracket,B,False,64.2
J500454,2022-01-11 08:48:00,2022-01-11 09:52:00.000000000,M11,gear,B,False,64.0
J500455,2022-01-11 08:51:00,2022-01-11 09:53:36.000000000,M05,bracket,B,False,62.6
J500456,2022-01-11 08:55:00,2022-01-11 10:00:35.999999999,M09,gear,B,False,65.6
J500457,2022-01-11 09:49:00,2022-01-11 10:54:48.000000000,M04,housing,B,False,65.8
J500458,2022-01-11 11:12:00,2022-01-11 12:16:05.999999999,M02,housing,B,False,64.1
J500459,2022-01-11 11:39:00,2022-01-11 12:49:42.000000000,M07,housing,B,False,70.7
J500460,2022-01-11 12:16:00,2022-01-11 13:19:24.000000000,M05,housing,B,False,63.4
J500461,2022-01-11 13:16:00,2022-01-11 14:19:24.000000000,M03,plate,B,False,63.4
J500462,2022-01-11 13:51:00,2022-01-11 14:59:18.000000000,M05,gear,B,False,68.3
J500463,2022-01-11 14:52:00,2022-01-11 15:59:35.999999999,M09,flange,B,False,67.6
J500464,2022-01-11 15:21:00,2022-01-11 16:24:06.000000000,M08,plate,B,True,63.1
J500465,2022-01-11 15:51:00,2022-01-11 16:56:00.000000000,M02,plate,B,False,65.0
J500466,2022-01-11 15:55:00,2022-01-11 17:00:00.000000000,M02,bracket,B,False,65.0
J500467,2022-01-11 16:48:00,2022-01-11 17:50:12.000000000,M09,housing,C,False,62.2
J500468,2022-01-11 17:15:00,2022-01-11 18:18:06.000000000,M04,flange,C,False,63.1
J500469,2022-01-11 17:44:00,2022-01-11 18:48:54.000000000,M03,gear,C,False,64.9
J500470,2022-01-11 17:49:00,2022-01-11 18:56:35.999999999,M11,shaft,C,False,67.6
J500471,2022-01-11 18:10:00,2022-01-11 19:10:30.000000000,M10,gear,C,False,60.5
J500472,2022-01-11 18:12:00,2022-01-11 19:17:24.000000000,M11,shaft,C,False,65.4
J500473,2022-01-11 18:54:00,2022-01-11 19:56:30.000000000,M12,bracket,C,False,62.5
J500474,2022-01-11 19:02:00,2022-01-11 20:03:12.000000000,M08,housing,C,False,61.2
J500475,2022-01-11 19:15:00,2022-01-11 20:18:54.000000000,M06,flange,C,False,63.9
J500476,2022-01-11 21:06:00,2022-01-11 22:05:42.000000000,M08,plate,C,False,59.7
J500477,2022-01-11 22:30:00,2022-01-11 23:32:12.000000000,M12,flange,C,False,62.2
J500478,2022-01-11 22:32:00,2022-01-11 23:35:48.000000000,M10,bracket,C,False,63.8
J500479,2022-01-11 22:55:00,2022-01-11 23:56:48.000000000,M08,housing,C,False,61.8
J500480,2022-01-12 00:06:00,2022-01-12 01:12:35.999999999,M11,plate,A,False,66.6
J500481,2022-01-12 00:57:00,2022-01-12 01:57:30.000000000,M07,housing,A,False,60.5
J500482,2022-01-12 01:06:00,2022-01-12 02:07:00.000000000,M10,plate,A,False,61.0
J500483,2022-01-12 01:51:00,2022-01-12 02:52:06.000000000,M05,flange,A,False,61.1
J500484,2022-01-12 01:54:00,2022-01-12 03:00:54.000000000,M12,flange,A,False,66.9
J500485,2022-01-12 02:08:00,2022-01-12 03:10:06.000000000,M07,housing,A,False,62.1
J500486,2022-01-12 02:38:00,2022-01-12 03:44:30.000000000,M08,plate,A,False,66.5
J500487,2022-01-12 02:51:00,2022-01-12 03:51:12.000000000,M10,shaft,A,False,60.2
J500488,2022-01-12 03:01:00,2022-01-12 04:05:12.000000000,M10,plate,A,False,64.2
J500489,2022-01-12 03:04:00,2022-01-12 04:11:48.000000000,M04,bracket,A,False,67.8
J500490,2022-01-12 03:20:00,2022-01-12 04:17:18.000000000,M02,shaft,A,False,57.3
J500491,2022-01-12 03:21:00,2022-01-12 04:24:42.000000000,M02,shaft,A,False,63.7
J500492,2022-01-12 03:39:00,2022-01-12 04:45:05.999999999,M05,bracket,A,False,66.1
J500493,2022-01-12 04:24:00,2022-01-12 05:25:30.000000000,M01,plate,A,False,61.5
J500494,2022-01-12 05:02:00,2022-01-12 06:07:24.000000000,M06,bracket,A,False,65.4
J500495,2022-01-12 05:05:00,2022-01-12 06:07:54.000000000,M06,bracket,A,False,62.9
J500496,2022-01-12 06:26:00,2022-01-12 07:29:00.000000000,M08,flange,A,False,63.0
J500497,2022-01-12 08:46:00,2022-01-12 09:48:30.000000000,M12,gear,B,False,62.5
J500498,2022-01-12 09:00:00,2022-01-12 10:01:36.000000000,M02,flange,B,False,61.6
J500499,2022-01-12 09:27:00,2022-01-12 10:31:00.000000000,M06,housing,B,False,64.0
J500500,2022-01-12 09:31:00,2022-01-12 10:30:54.000000000,M01,plate,B,False,59.9
J500501,2022-01-12 09:51:00,2022-01-12 10:52:12.000000000,M05,gear,B,False,61.2
J500502,2022-01-12 11:06:00,2022-01-12 12:07:00.000000000,M11,shaft,B,False,61.0
J500503,2022-01-12 11:19:00,2022-01-12 12:21:42.000000000,M11,gear,B,False,62.7
J500504,2022-01-12 11:50:00,2022-01-12 12:51:18.000000000,M01,gear,B,False,61.3
J500505,2022-01-12 12:02:00,2022-01-12 13:05:36.000000000,M04,bracket,B,False,63.6
J500506,2022-01-12 12:21:00,2022-01-12 13:25:00.000000000,M05,flange,B,False,64.0
J500507,2022-01-12 13:01:00,2022-01-12 13:59:00.000000000,M10,gear,B,False,58.0
J500508,2022-01-12 14:50:00,2022-01-12 15:56:05.999999999,M04,flange,B,False,66.1
J500509,2022-01-12 15:23:00,2022-01-12 16:28:12.000000000,M02,gear,B,False,65.2
J500510,2022-01-12 16:23:00,2022-01-12 17:29:54.000000000,M05,housing,C,False,66.9
J500511,2022-01-12 16:24:00,2022-01-12 17:26:42.000000000,M02,gear,C,False,62.7
J500512,2022-01-12 16:47:00,2022-01-12 17:49:06.000000000,M09,plate,C,False,62.1
J500513,2022-01-12 16:48:00,2022-01-12 17:53:30.000000000,M03,housing,C,False,65.5
J500514,2022-01-12 17:55:00,2022-01-12 18:59:12.000000000,M10,housing,C,False,64.2
J500515,2022-01-12 18:23:00,2022-01-12 19:27:18.000000000,M01,plate,C,False,64.3
J500516,2022-01-12 19:16:00,2022-01-12 20:17:30.000000000,M04,flange,C,False,61.5
J500517,2022-01-12 21:27:00,2022-01-12 22:27:24.000000000,M12,shaft,C,False,60.4
J500518,2022-01-12 22:09:00,2022-01-12 23:15:00.000000000,M03,plate,C,False,66.0
J500519,2022-01-12 22:30:00,2022-01-12 23:31:36.000000000,M02,bracket,C,False,61.6
J500520,2022-01-12 22:32:00,2022-01-12 23:35:30.000000000,M05,gear,C,False,63.5
J500521,2022-01-12 23:11:00,2022-01-13 00:12:18.000000000,M08,housing,C,False,61.3
J500522,2022-01-13 00:07:00,2022-01-13 01:06:12.000000000,M07,shaft,A,False,59.2
J500523,2022-01-13 00:15:00,2022-01-13 01:13:12.000000000,M01,flange,A,False,58.2
J500524,2022-01-13 00:34:00,2022-01-13 01:32:12.000000000,M07,flange,A,False,58.2
J500525,2022-01-13 00:53:00,2022-01-13 01:54:12.000000000,M07,flange,A,False,61.2
J500526,2022-01-13 01:00:00,2022-01-13 01:59:00.000000000,M08,plate,A,False,59.0
J500527,2022-01-13 01:39:00,2022-01-13 02:37:06.000000000,M01,bracket,A,False,58.1
J500528,2022-01-13 02:22:00,2022-01-13 03:22:00.000000000,M01,shaft,A,False,60.0
J500529,2022-01-13 02:31:00,2022-01-13 03:30:30.000000000,M10,flange,A,False,59.5
J500530,2022-01-13 02:53:00,2022-01-13 03:50:24.000000000,M03,flange,A,False,57.4
J500531,2022-01-13 02:59:00,2022-01-13 03:57:54.000000000,M04,plate,A,False,58.9
J500532,2022-01-13 03:50:00,2022-01-13 04:51:12.000000000,M12,bracket,A,False,61.2
J500533,2022-01-13 04:59:00,2022-01-13 05:58:12.000000000,M03,shaft,A,False,59.2
J500534,2022-01-13 05:39:00,2022-01-13 06:38:30.000000000,M10,gear,A,False,59.5
J500535,2022-01-13 05:43:00,2022-01-13 06:40:36.000000000,M11,plate,A,False,57.6
J500536,2022-01-13 06:03:00,2022-01-13 07:01:24.000000000,M11,shaft,A,False,58.4
J500537,2022-01-13 06:38:00,2022-01-13 07:37:42.000000000,M11,plate,A,False,59.7
J500538,2022-01-13 06:40:00,2022-01-13 07:42:18.000000000,M05,shaft,A,False,62.3
J500539,2022-01-13 06:57:00,2022-01-13 07:53:48.000000000,M03,plate,A,False,56.8
J500540,2022-01-13 07:00:00,2022-01-13 08:02:12.000000000,M09,housing,A,False,62.2
J500541,2022-01-13 07:55:00,2022-01-13 08:53:42.000000000,M03,flange,A,False,58.7
J500542,2022-01-13 08:53:00,2022-01-13 09:49:48.000000000,M03,housing,B,False,56.8
J500543,2022-01-13 08:56:00,2022-01-13 09:54:00.000000000,M04,flange,B,False,58.0
J500544,2022-01-13 09:03:00,2022-01-13 10:07:54.000000000,M08,housing,B,False,64.9
J500545,2022-01-13 09:32:00,2022-01-13 10:33:18.000000000,M03,gear,B,False,61.3
J500546,2022-01-13 09:38:00,2022-01-13 10:39:36.000000000,M12,shaft,B,False,61.6
J500547,2022-01-13 09:41:00,2022-01-13 10:47:05.999999999,M12,bracket,B,False,66.1
J500548,2022-01-13 10:22:00,2022-01-13 11:21:00.000000000,M03,shaft,B,False,59.0
J500549,2022-01-13 11:21:00,2022-01-13 12:24:12.000000000,M10,housing,B,True,63.2
J500550,2022-01-13 11:34:00,2022-01-13 12:30:48.000000000,M04,housing,B,False,56.8
