Date,Weekday,Week_Number,Month,Year,Hour,Country,Region,Site,Queue_Name,Channel,All_Units_Filter,Queue_Units_Filter,ASU_Tier_Filter,Business_Unit,planned_Volume,offered_Volume,handled_Volume,abandoned_Volume,backlog_Volume,aHT_Seconds,handle_Time_Total,Wait_Time_Avg,shrinkage_Percent,required_FTE,agent_Count,utilization_percent,Active_Agents,Service_Level_Percent,Occupancy_Percent
2024-10-13,Sunday,41,October,2024,18,China,APAC,Shanghai,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Healthcare,167,148,131,17,17,897,117507,103.0337838,26,4,5,81,4,95,72
2025-05-24,Saturday,21,May,2025,8,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Healthcare,151,161,156,5,5,386,60216,11.98757764,17,2,2,81,2,85,66
2021-06-19,Saturday,24,June,2021,14,Russia,EMEA,Russia Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,E-commerce,417,428,423,5,5,557,235611,6.507009346,35,8,11,75,8,95,68
2024-03-12,Tuesday,11,March,2024,20,Taiwan,APAC,Taiwan Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Healthcare,487,517,514,3,3,823,423022,4.775628627,19,14,17,83,14,80,80
2023-09-15,Friday,37,September,2023,15,Denmark,EMEA,Denmark Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,Retail,334,358,347,11,11,773,268231,23.75139665,17,9,11,80,9,84,80
2022-01-29,Saturday,4,January,2022,18,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,E-commerce,448,466,441,25,25,527,232407,28.27253219,26,8,10,67,7,86,71
2022-03-24,Thursday,12,March,2022,10,Netherlands,EMEA,Amsterdam,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,E-commerce,114,112,108,4,4,608,65664,21.71428571,16,2,2,81,2,72,71
2021-08-21,Saturday,33,August,2021,4,Canada,AMER,Toronto,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Telecom,424,445,441,4,4,849,374409,7.631460674,26,13,16,70,11,76,80
2025-11-21,Friday,47,November,2025,2,Sri Lanka,APAC,Sri Lanka Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Telecom,241,221,208,13,13,820,170560,48.23529412,15,5,6,65,4,76,70
2023-07-06,Thursday,27,July,2023,9,Turkey,EMEA,Turkey Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,E-commerce,488,483,480,3,3,704,337920,4.372670808,23,11,14,75,11,93,72
2025-08-11,Monday,33,August,2025,9,Greece,EMEA,Greece Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Retail,152,178,150,28,28,749,112350,117.8202247,29,3,4,81,3,87,90
2021-05-25,Tuesday,21,May,2021,20,Netherlands,EMEA,Amsterdam,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Retail,496,504,504,0,0,464,233856,0.0,34,8,11,86,9,81,68
2025-05-30,Friday,22,May,2025,5,New Zealand,APAC,New Zealand Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Healthcare,385,393,383,10,10,655,250865,16.66666667,27,8,10,70,7,83,68
2021-05-24,Monday,21,May,2021,16,Czech Republic,EMEA,Czech Republic Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,E-commerce,206,218,217,1,1,719,156023,3.298165138,19,5,6,79,5,81,66
2021-11-12,Friday,45,November,2021,11,South Korea,APAC,South Korea Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Telecom,115,105,93,12,12,712,66216,81.37142857,16,2,2,80,2,70,60
2021-09-23,Thursday,38,September,2021,2,Italy,EMEA,Rome,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Retail,399,406,376,30,30,759,285384,56.08374384,32,9,12,87,10,81,83
2025-06-16,Monday,25,June,2025,0,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Retail,89,80,61,19,19,486,29646,115.425,33,1,1,91,1,83,81
2023-03-02,Thursday,9,March,2023,2,Taiwan,APAC,Taiwan Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,Telecom,359,358,355,3,3,839,297845,7.030726257,32,10,13,74,10,79,65
2021-10-15,Friday,41,October,2021,12,Belgium,EMEA,Belgium Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,Banking,313,309,299,10,10,529,158171,17.1197411,28,5,6,73,4,79,76
2022-11-15,Tuesday,46,November,2022,14,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,E-commerce,89,102,81,21,21,202,16362,41.58823529,35,0,0,68,0,81,81
2022-03-26,Saturday,12,March,2022,7,Canada,AMER,Toronto,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Retail,395,397,367,30,30,853,313051,64.45843829,29,10,13,77,10,82,69
2023-09-06,Wednesday,36,September,2023,15,South Africa,EMEA,Cape Town,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Healthcare,197,177,170,7,7,265,45050,10.48022599,23,1,1,89,1,82,74
2021-02-17,Wednesday,7,February,2021,11,Germany,EMEA,Berlin,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,Telecom,409,410,398,12,12,367,146066,10.74146341,15,5,6,81,5,80,87
2024-08-12,Monday,33,August,2024,5,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Retail,490,520,515,5,5,419,215785,4.028846154,15,7,8,78,6,72,61
2023-02-14,Tuesday,7,February,2023,8,France,EMEA,Paris,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,Retail,412,411,381,30,30,267,101727,19.48905109,21,3,4,93,4,82,87
2025-04-14,Monday,16,April,2025,22,United States,AMER,New York,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,E-commerce,227,235,218,17,17,518,112924,37.47234043,34,3,4,75,3,84,73
2026-05-01,Friday,18,May,2026,4,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Banking,453,436,428,8,8,266,113848,4.880733945,20,3,4,73,3,86,79
2021-01-02,Saturday,53,January,2021,11,Taiwan,APAC,Taiwan Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,E-commerce,230,238,232,6,6,608,141056,15.32773109,34,4,5,80,4,84,68
2025-05-05,Monday,19,May,2025,8,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Telecom,325,354,324,30,30,522,169128,44.23728814,18,5,6,75,5,77,88
2024-02-13,Tuesday,7,February,2024,5,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,E-commerce,385,406,405,1,1,304,123120,0.748768473,29,4,5,65,3,91,66
2025-01-17,Friday,3,January,2025,1,Belgium,EMEA,Belgium Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,E-commerce,391,377,362,15,15,395,142990,15.71618037,21,4,5,85,4,88,64
2021-11-09,Tuesday,45,November,2021,16,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,E-commerce,80,70,54,16,16,625,33750,142.8571429,17,1,1,72,1,90,82
2022-08-07,Sunday,31,August,2022,22,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Banking,472,480,474,6,6,301,142674,3.7625,28,4,5,68,3,94,68
2023-07-17,Monday,29,July,2023,12,Canada,AMER,Toronto,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,Telecom,303,330,303,27,27,771,233613,63.08181818,21,8,10,78,8,76,71
2026-12-02,Wednesday,49,December,2026,9,Morocco,EMEA,Morocco Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Banking,436,429,414,15,15,679,281106,23.74125874,19,9,11,85,9,77,74
2026-06-02,Tuesday,23,June,2026,9,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,Banking,285,278,275,3,3,646,177650,6.971223022,32,6,8,84,7,81,83
2021-11-04,Thursday,44,November,2021,1,Canada,AMER,Toronto,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,E-commerce,375,400,382,18,18,556,212392,25.02,29,7,9,83,7,76,70
2022-04-28,Thursday,17,April,2022,18,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Healthcare,241,258,246,12,12,467,114882,21.72093023,29,3,4,80,3,87,82
2025-10-24,Friday,43,October,2025,2,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Healthcare,101,116,116,0,0,819,95004,0.0,19,3,4,88,4,95,62
2025-09-14,Sunday,37,September,2025,13,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Telecom,319,336,329,7,7,794,261226,16.54166667,16,9,10,80,8,91,65
2024-01-31,Wednesday,5,January,2024,1,Mongolia,APAC,Mongolia Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,Telecom,488,507,493,14,14,485,239105,13.39250493,18,8,9,66,6,81,83
2024-03-02,Saturday,9,March,2024,1,Vietnam,APAC,Vietnam Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Retail,391,413,383,30,30,280,107240,20.33898305,26,3,4,90,4,84,74
2024-05-28,Tuesday,22,May,2024,7,New Zealand,APAC,New Zealand Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Retail,70,73,46,27,27,404,18584,149.4246575,20,0,0,73,0,74,87
2025-06-18,Wednesday,25,June,2025,3,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Healthcare,146,146,137,9,9,213,29181,13.13013699,18,1,1,88,1,84,76
2023-05-16,Tuesday,20,May,2023,6,Japan,APAC,Tokyo,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Banking,253,266,246,20,20,352,86592,26.46616541,25,3,4,94,4,73,83
2025-07-18,Friday,29,July,2025,16,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,Telecom,114,119,117,2,2,212,24804,3.56302521,27,0,0,86,0,92,76
2021-04-11,Sunday,14,April,2021,10,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,Telecom,257,259,259,0,0,771,199689,0.0,16,6,7,71,5,70,84
2022-02-18,Friday,7,February,2022,22,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,E-commerce,205,199,183,16,16,371,67893,29.82914573,16,2,2,93,2,93,68
2022-08-01,Monday,31,August,2022,4,Taiwan,APAC,Taiwan Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,E-commerce,163,181,176,5,5,388,68288,10.71823204,35,2,3,94,3,70,74
2021-03-25,Thursday,12,March,2021,22,Malaysia,APAC,Kuala Lumpur,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Banking,435,452,444,8,8,257,114108,4.548672566,34,3,4,70,3,82,84
2025-04-17,Thursday,16,April,2025,15,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Telecom,248,254,236,18,18,724,170864,51.30708661,26,5,6,70,4,74,84
2025-02-21,Friday,8,February,2025,10,Morocco,EMEA,Morocco Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,Telecom,438,467,440,27,27,331,145640,19.13704497,34,5,7,92,6,78,69
2021-07-26,Monday,30,July,2021,3,Malaysia,APAC,Kuala Lumpur,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 2,Retail,218,248,218,30,30,331,72158,40.04032258,25,2,3,84,3,89,87
2023-12-10,Sunday,49,December,2023,16,Turkey,EMEA,Turkey Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Healthcare,206,218,208,10,10,593,123344,27.20183486,30,4,5,83,4,95,79
2023-10-13,Friday,41,October,2023,3,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,Healthcare,194,181,153,28,28,597,91341,92.35359116,32,3,4,91,4,92,80
2024-02-04,Sunday,5,February,2024,4,South Korea,APAC,South Korea Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,E-commerce,205,229,229,0,0,826,189154,0.0,28,6,8,78,6,83,60
2023-03-16,Thursday,11,March,2023,4,Spain,EMEA,Madrid,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,E-commerce,203,226,206,20,20,724,149144,64.07079646,35,5,7,87,6,81,66
2023-07-25,Tuesday,30,July,2023,15,Australia,APAC,Sydney,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Telecom,496,478,465,13,13,735,341775,19.98953975,32,11,15,65,10,72,77
2023-07-02,Sunday,26,July,2023,12,Spain,EMEA,Madrid,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,E-commerce,467,450,436,14,14,598,260728,18.60444444,28,9,12,86,10,88,82
2022-07-19,Tuesday,29,July,2022,19,Mongolia,APAC,Mongolia Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Healthcare,267,293,280,13,13,585,163800,25.9556314,17,5,6,88,5,80,78
2021-08-05,Thursday,31,August,2021,15,Chile,AMER,Chile Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Retail,466,487,476,11,11,264,125664,5.963039014,27,4,5,93,5,94,81
2022-01-03,Monday,1,January,2022,19,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Retail,490,475,461,14,14,347,159967,10.22736842,33,5,7,80,6,82,79
2023-12-21,Thursday,51,December,2023,9,Ukraine,EMEA,Ukraine Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,Healthcare,299,319,315,4,4,594,187110,7.448275862,33,6,8,65,5,79,71
2022-01-08,Saturday,1,January,2022,18,Turkey,EMEA,Turkey Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,Retail,391,404,392,12,12,617,241864,18.32673267,17,8,9,76,7,70,83
2023-08-10,Thursday,32,August,2023,11,Philippines,APAC,Cebu,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Healthcare,242,233,233,0,0,426,99258,0.0,35,3,4,88,4,92,86
2021-08-05,Thursday,31,August,2021,12,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Telecom,305,300,291,9,9,573,166743,17.19,20,5,6,88,5,81,72
2023-09-12,Tuesday,37,September,2023,17,Ireland,EMEA,Dublin,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Retail,485,478,463,15,15,868,401884,27.23849372,35,13,18,74,13,77,70
2025-06-14,Saturday,24,June,2025,5,United States,AMER,New York,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Telecom,131,122,109,13,13,850,92650,90.57377049,28,3,4,94,4,80,68
2021-04-25,Sunday,16,April,2021,12,Hong Kong,APAC,Hong Kong Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,E-commerce,297,290,289,1,1,419,121091,1.444827586,24,4,5,80,4,86,80
2023-06-14,Wednesday,24,June,2023,18,Norway,EMEA,Norway Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,Healthcare,81,69,52,17,17,392,20384,96.57971014,29,0,0,75,0,87,74
2024-08-22,Thursday,34,August,2024,3,Bulgaria,EMEA,Bulgaria Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Telecom,180,165,144,21,21,804,115776,102.3272727,28,4,5,73,4,85,78
2022-01-13,Thursday,2,January,2022,8,United States,AMER,New York,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Banking,112,116,109,7,7,758,82622,45.74137931,35,2,3,86,3,85,61
2023-01-02,Monday,1,January,2023,9,Indonesia,APAC,Indonesia Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 2,Healthcare,347,368,339,29,29,853,289167,67.2201087,17,10,12,95,11,70,68
2023-08-08,Tuesday,32,August,2023,6,Spain,EMEA,Madrid,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Banking,461,477,456,21,21,341,155496,15.01257862,25,5,6,88,5,80,61
2021-11-18,Thursday,46,November,2021,9,Spain,EMEA,Madrid,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,E-commerce,214,231,216,15,15,594,128304,38.57142857,15,4,5,84,4,73,61
2023-11-22,Wednesday,47,November,2023,1,India,APAC,Hyderabad,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Telecom,180,182,173,9,9,199,34427,9.840659341,26,1,1,76,1,72,70
2025-04-08,Tuesday,15,April,2025,7,South Korea,APAC,South Korea Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Healthcare,80,65,35,30,30,292,10220,134.7692308,15,0,0,87,0,70,85
2025-07-23,Wednesday,30,July,2025,23,Ukraine,EMEA,Ukraine Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Retail,440,457,437,20,20,382,166934,16.71772429,16,5,6,72,4,90,64
2025-10-10,Friday,41,October,2025,2,United States,AMER,Dallas,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Banking,388,409,403,6,6,448,180544,6.572127139,31,6,8,77,6,70,84
2022-11-19,Saturday,46,November,2022,4,Thailand,APAC,Thailand Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,Healthcare,296,278,251,27,27,858,215358,83.33093525,35,7,9,90,8,87,80
2021-04-12,Monday,15,April,2021,12,Germany,EMEA,Berlin,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,E-commerce,327,335,335,0,0,516,172860,0.0,15,6,7,69,5,90,62
2022-07-22,Friday,29,July,2022,17,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,E-commerce,491,494,476,18,18,895,426020,32.61133603,21,14,17,90,15,75,87
2021-09-26,Sunday,38,September,2021,7,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 1,Retail,353,359,341,18,18,394,134354,19.75487465,35,4,5,84,4,82,62
2022-11-09,Wednesday,45,November,2022,10,Finland,EMEA,Finland Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Banking,353,377,355,22,22,357,126735,20.83289125,18,4,5,91,5,87,64
2023-04-16,Sunday,15,April,2023,4,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Healthcare,480,472,471,1,1,425,200175,0.900423729,27,6,8,72,6,78,71
2022-03-25,Friday,12,March,2022,2,Paraguay,AMER,Paraguay Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Retail,408,432,431,1,1,418,180158,0.967592593,16,6,7,69,5,88,77
2021-05-07,Friday,18,May,2021,11,Hungary,EMEA,Hungary Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 2,E-commerce,274,298,295,3,3,479,141305,4.822147651,25,4,5,94,5,86,78
2026-03-03,Tuesday,10,March,2026,8,Morocco,EMEA,Morocco Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Telecom,390,377,362,15,15,507,183534,20.17241379,26,6,8,65,5,79,88
2023-06-23,Friday,25,June,2023,11,United Kingdom,EMEA,London,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,E-commerce,231,238,218,20,20,457,99626,38.40336134,20,3,4,91,4,78,60
2025-01-05,Sunday,1,January,2025,4,Philippines,APAC,Cebu,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Telecom,411,414,389,25,25,393,152877,23.73188406,29,5,6,95,6,89,74
2022-05-15,Sunday,19,May,2022,15,Czech Republic,EMEA,Czech Republic Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Telecom,374,357,355,2,2,816,289680,4.571428571,19,10,12,93,11,75,63
2022-08-13,Saturday,32,August,2022,20,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 3,E-commerce,309,312,301,11,11,292,87892,10.29487179,16,3,3,67,2,91,62
2025-12-16,Tuesday,51,December,2025,16,Taiwan,APAC,Taiwan Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 1,E-commerce,251,240,212,28,28,406,86072,47.36666667,26,2,3,71,2,91,85
2023-09-06,Wednesday,36,September,2023,9,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 2,Healthcare,489,487,482,5,5,427,205814,4.383983573,17,7,8,86,7,90,75
2021-05-27,Thursday,21,May,2021,0,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,Healthcare,90,79,69,10,10,681,46989,86.20253165,26,1,1,87,1,70,84
2022-07-18,Monday,29,July,2022,7,Israel,EMEA,Israel Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Banking,69,74,47,27,27,317,14899,115.6621622,16,0,0,77,0,87,86
2022-03-17,Thursday,11,March,2022,10,New Zealand,APAC,New Zealand Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 1,Banking,306,291,274,17,17,197,53978,11.50859107,34,1,1,75,1,80,73
2024-05-30,Thursday,22,May,2024,21,Ireland,EMEA,Dublin,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,Banking,241,223,208,15,15,547,113776,36.79372197,27,3,4,89,4,80,75
2022-03-02,Wednesday,9,March,2022,0,Pakistan,APAC,Pakistan Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 1,Healthcare,135,139,138,1,1,568,78384,4.086330935,35,2,3,71,2,95,79
2023-04-05,Wednesday,14,April,2023,22,Belgium,EMEA,Belgium Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Retail,473,469,440,29,29,861,378840,53.23880597,24,13,16,66,11,94,82
2023-03-10,Friday,10,March,2023,2,Ukraine,EMEA,Ukraine Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 2,E-commerce,391,406,397,9,9,511,202867,11.32758621,18,7,8,91,7,90,71
2024-11-18,Monday,47,November,2024,2,South Africa,EMEA,Cape Town,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Retail,242,248,228,20,20,215,49020,17.33870968,32,1,1,89,1,84,73
2025-05-08,Thursday,19,May,2025,8,Norway,EMEA,Norway Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Healthcare,333,351,350,1,1,424,148400,1.207977208,27,5,6,76,5,95,87
2023-12-05,Tuesday,49,December,2023,5,Morocco,EMEA,Morocco Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 1,Telecom,137,132,124,8,8,474,58776,28.72727273,18,2,2,89,2,88,60
2023-09-29,Friday,39,September,2023,23,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Telecom,200,203,183,20,20,540,98820,53.20197044,24,3,4,76,3,83,89
2022-08-22,Monday,34,August,2022,5,Bangladesh,APAC,Bangladesh Hub,RETENTION_VOICE_T2,Chat,Premium,Retention,Tier 3,Banking,231,240,232,8,8,678,157296,22.6,30,5,7,68,5,78,66
2026-05-03,Sunday,18,May,2026,23,Italy,EMEA,Rome,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 3,E-commerce,404,410,406,4,4,326,132356,3.180487805,18,4,5,78,4,95,90
2022-07-03,Sunday,26,July,2022,18,Italy,EMEA,Rome,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 2,Retail,393,416,393,23,23,450,176850,24.87980769,22,6,7,82,6,72,83
2026-07-03,Friday,27,July,2026,5,India,APAC,Hyderabad,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Healthcare,352,376,368,8,8,562,206816,11.95744681,30,7,9,77,7,82,77
2025-08-10,Sunday,32,August,2025,8,Iceland,EMEA,Iceland Hub,RETENTION_VOICE_T2,Email,Consumer,Retention,Tier 1,E-commerce,457,464,446,18,18,404,180184,15.67241379,24,6,7,79,6,79,70
2021-01-24,Sunday,3,January,2021,22,United Kingdom,EMEA,London,RETENTION_VOICE_T2,Voice,Consumer,Retention,Tier 3,E-commerce,162,163,140,23,23,637,89180,89.88343558,22,3,4,95,4,70,73
2021-05-11,Tuesday,19,May,2021,1,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Voice,Premium,Retention,Tier 3,E-commerce,69,73,71,2,2,750,53250,20.54794521,29,1,1,87,1,86,62
2021-08-12,Thursday,32,August,2021,5,India,APAC,Bangalore,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,Telecom,169,199,196,3,3,878,172088,13.2361809,27,5,6,91,5,73,68
2021-05-27,Thursday,21,May,2021,22,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Email,Premium,Retention,Tier 1,Healthcare,252,273,249,24,24,221,55029,19.42857143,17,1,1,81,1,91,67
2023-03-08,Wednesday,10,March,2023,21,Slovenia,EMEA,Slovenia Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 2,Telecom,254,238,232,6,6,215,49880,5.420168067,29,1,1,75,1,91,63
2024-08-18,Sunday,33,August,2024,9,North Korea,APAC,North Korea Hub,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 3,Retail,119,115,109,6,6,872,95048,45.49565217,33,3,4,77,3,77,73
2025-06-05,Thursday,23,June,2025,2,Chile,AMER,Chile Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,E-commerce,294,301,296,5,5,451,133496,7.491694352,22,4,5,86,4,71,70
2022-09-04,Sunday,35,September,2022,3,Portugal,EMEA,Portugal Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 3,Telecom,347,348,337,11,11,704,237248,22.25287356,24,8,10,77,8,84,74
2022-06-16,Thursday,24,June,2022,19,Luxembourg,EMEA,Luxembourg Hub,RETENTION_VOICE_T2,Chat,Consumer,Retention,Tier 1,Retail,368,352,323,29,29,414,133722,34.10795455,23,4,5,75,4,82,86
2023-04-12,Wednesday,15,April,2023,0,Russia,EMEA,Russia Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 2,Retail,392,420,390,30,30,681,265590,48.64285714,16,9,10,67,7,90,77
2026-01-26,Monday,5,January,2026,19,Poland,EMEA,Poland Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 3,E-commerce,238,254,240,14,14,458,109920,25.24409449,33,3,4,88,4,95,82
2021-10-08,Friday,40,October,2021,15,Sweden,EMEA,Sweden Hub,RETENTION_VOICE_T2,Chat,Enterprise,Retention,Tier 1,Telecom,301,281,258,23,23,421,108618,34.45907473,31,3,4,82,3,89,77
2024-07-03,Wednesday,27,July,2024,14,Brazil,AMER,Sao Paulo,RETENTION_VOICE_T2,Email,Enterprise,Retention,Tier 2,Telecom,411,428,428,0,0,664,284192,0.0,27,9,11,76,8,84,62
2024-06-30,Sunday,26,June,2024,21,Kenya,EMEA,Kenya Hub,RETENTION_VOICE_T2,Voice,Enterprise,Retention,Tier 3,Healthcare,70,77,55,22,22,193,10615,55.14285714,22,0,0,92,0,93,89
